EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
BAG_ACCESS,29736,9/26/2024 11:13:27 AM,19ea5393-2662-4853-8e1d-337afc6298bf,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
SESSION_START,32254,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,Shooter,calm,supine,"(-18.8, 0.0, 8.5)",normal,"(0.0, -0.1, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,chest,L Shoulder Puncture,"(-19.0, 1.5, 8.5)",woundpack,2,0,medium,False,False,,,,,Shooter,
INJURY_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,rightLeg,R Calf Puncture,"(-18.7, 0.3, 8.5)",tourniquet,1,0,medium,False,False,,,,,Shooter,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,Victim,agony,supine,"(-20.9, 0.0, 8.1)",normal,"(0.0, 0.7, 0.0, 0.7)",low,DELAYED,waver,
INJURY_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,abdomen,L Side Puncture,"(-20.8, 1.0, 8.3)",woundpack,5,0,medium,False,False,,,,,Victim,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 1,calm,standing,"(-20.4, 0.0, 7.4)",normal,"(0.0, -0.3, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 2,calm,standing,"(-22.0, 0.0, 9.4)",normal,"(0.0, 0.9, 0.0, 0.4)",normal,MINIMAL,still,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,Civilian Bystander 1,calm,standing,"(-17.1, 0.0, 7.5)",normal,"(0.0, -0.4, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,US military member,calm,standing,"(-26.0, 0.0, 4.0)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,DELAYED,walker,
INJURY_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,leftArm,L Bicep Puncture,"(-26.0, 1.4, 4.4)",tourniquet,1,0,medium,True,True,,,,,US military member,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,0,normal,Civilian Bystander 2,calm,standing,"(-23.7, 0.0, 2.4)",normal,"(0.0, 0.5, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member with Blood,calm,kneeling,"(-22.2, 0.0, 7.6)",normal,"(0.0, -0.2, 0.0, 1.0)",normal,MINIMAL,still,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,restricted,100,Infinity,normal,Translator,unresponsive,supine,"(-25.6, 0.0, 4.9)",fast,"(0.0, -0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,chest,C Chest Puncture,"(-25.6, 1.4, 5.0)",chestSeal,1,0,medium,False,False,,,,,Translator,
PATIENT_RECORD,32255,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 3,calm,standing,"(-27.1, 0.0, 5.2)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,MINIMAL,still,
BAG_CLOSED,32367,9/26/2024 11:13:30 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
PLAYER_POSITIONS,36669,9/26/2024 11:13:34 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.6, 11.6)",
PLAYER_GAZE,36669,9/26/2024 11:13:34 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.6, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,36669,9/26/2024 11:13:34 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.6, 11.6)",
PLAYER_GAZE,36669,9/26/2024 11:13:34 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.6, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,37196,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.6, 11.6)",
PLAYER_GAZE,37196,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.6, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,37196,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.6, 11.6)",
PLAYER_GAZE,37196,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.6, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,37725,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.7, 11.6)",
PLAYER_POSITIONS,37725,9/26/2024 11:13:35 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.0, 1.7, 11.6)",
PLAYER_POSITIONS,38252,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.1, 1.7, 11.6)",
PLAYER_POSITIONS,38252,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.6, 11.7)","(-20.1, 1.7, 11.6)",
PLAYER_POSITIONS,38775,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-19.9, 1.4, 11.4)",
PLAYER_GAZE,38775,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.7, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,38775,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-19.9, 1.4, 11.4)",
PLAYER_GAZE,38775,9/26/2024 11:13:36 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.7, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,39277,9/26/2024 11:13:37 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.7)",
PLAYER_POSITIONS,39277,9/26/2024 11:13:37 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.7)",
PLAYER_POSITIONS,39804,9/26/2024 11:13:37 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_POSITIONS,39804,9/26/2024 11:13:37 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_POSITIONS,40304,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,40304,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,40831,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_GAZE,40831,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.7, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,40831,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_GAZE,40831,9/26/2024 11:13:38 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.7, 3.6)",,,"(-20.9, 0.0, 8.1)",
PLAYER_POSITIONS,41359,9/26/2024 11:13:39 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,41359,9/26/2024 11:13:39 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,41887,9/26/2024 11:13:39 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,41887,9/26/2024 11:13:39 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,42414,9/26/2024 11:13:40 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,42414,9/26/2024 11:13:40 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,42942,9/26/2024 11:13:40 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,42942,9/26/2024 11:13:40 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,43442,9/26/2024 11:13:41 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,43442,9/26/2024 11:13:41 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,43943,9/26/2024 11:13:41 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,43943,9/26/2024 11:13:41 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.7, 11.6)",
PLAYER_POSITIONS,44443,9/26/2024 11:13:42 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.9, 11.5)","(-19.9, 1.7, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,44443,9/26/2024 11:13:42 AM,30baebd9-b7d3-4fe5-aa65-f368e64d0866,2.0,,,,,,,,,,,,,,,Victim,,,,,,,,,"(1.0, 1.7, 3.6)",,,"(-20.9, 0.0, 8.1)",
